plot_id;tree_id;measure_id;dbh_cm;height_h;drainage_texture_class;potential_vegetation;climatic_domain;ratio_dbh_meandbh;precipitation;temperature;basal_area_m2ha;nb_trees_ha;height_minus_1_3;log_dbh;log_dbh2
7601902302;6;3;27.2;22.1;5;FE3;3EST;1.3294353331;1145.3371;2.7178;24.657810959;750;20.8;3.3393219779;11.151071272
7601902302;6;4;29.7;20.8;5;FE3;3EST;1.3609131359;1145.3371;2.7178;22.443636092;600;19.5;3.4242626546;11.725574728
7601902501;12;1;9.7;10.4;2;FE3;3EST;0.4226186992;1202.0006;3.3035;29.99673169;725;9.1;2.3702437415;5.618055394
7601902501;12;2;9.9;10.9;2;FE3;3EST;0.3751036716;1202.0006;3.3035;34.193035537;625;9.6;2.3887627892;5.7061876632
7601902501;15;3;13.1;17.1;2;FE3;3EST;0.4404748244;1202.0006;3.3035;36.47116145;525;15.8;2.6461747974;7.0022410583
7601902501;20;2;36.1;26;2;FE3;3EST;1.3678022772;1202.0006;3.3035;34.193035537;625;24.7;3.6136169696;13.058227603
7601902501;20;3;39.3;26.8;2;FE3;3EST;1.3214244731;1202.0006;3.3035;36.47116145;525;25.5;3.696351469;13.663014182
7601902501;29;3;21;22.1;2;FE3;3EST;0.7061046803;1202.0006;3.3035;36.47116145;525;20.8;3.0910424534;9.5545434485
7601902601;10;1;18.9;18;2;FE3;3EST;1.2489150742;1299.9117;3.4833;22.932840973;1275;16.7;2.9907197317;8.9444045138
7601902601;10;2;23;18.9;2;FE3;3EST;1.2473359166;1299.9117;3.4833;26.704146239;1000;17.6;3.1780538303;10.100026149
7601902601;10;3;24.1;19.6;2;FE3;3EST;1.2089967536;1299.9117;3.4833;25.747060037;825;18.3;3.2228678461;10.386877154
7601902601;10;4;25.8;19.7;2;FE3;3EST;1.2650433452;1299.9117;3.4833;24.500770597;750;18.4;3.2884018875;10.813586974
7601902601;52;2;17.6;18;2;FE3;3EST;0.9544831362;1299.9117;3.4833;26.704146239;1000;16.7;2.9231615807;8.544873627
7601902601;52;3;18.2;18.1;2;FE3;3EST;0.9130182952;1299.9117;3.4833;25.747060037;825;16.8;2.954910279;8.7314947571
7601902602;12;1;21.5;16.2;2;FE3;3EST;1.1368854152;1308.2064;3.3772;13.34218692;475;14.9;3.1135153092;9.6939775807
7601902602;12;2;22.9;18;2;FE3;3EST;1.0739441295;1308.2064;3.3772;19.640844571;550;16.7;3.1738784589;10.073504472
7601902602;12;3;23.2;18.1;2;FE3;3EST;1.0679097512;1308.2064;3.3772;20.387286986;550;16.8;3.1863526332;10.152843103
7601902602;22;4;13.9;12.1;2;FE3;3EST;0.662629924;1308.2064;3.3772;14.688123753;425;10.8;2.701361213;7.2973524028
7601902602;8;1;15.6;16.5;2;FE3;3EST;0.8249029059;1308.2064;3.3772;13.34218692;475;15.2;2.8094026954;7.8927435047
7601902602;8;2;21.6;19;2;FE3;3EST;1.0129778688;1308.2064;3.3772;19.640844571;550;17.7;3.1179499063;9.7216116181
7601902602;8;3;22.7;19.1;2;FE3;3EST;1.0448944548;1308.2064;3.3772;20.387286986;550;17.8;3.1654750481;10.02023228
7601902701;12;1;15.2;12.2;5;FE3;3EST;0.8501877411;1194.0604;3.6271;18.828193091;750;10.9;2.7850112422;7.7562876194
7601902701;12;2;20.3;14.7;5;FE3;3EST;0.999222812;1194.0604;3.6271;25.122275798;775;13.4;3.0587070727;9.3556889567
7601902701;12;3;22.3;12.5;5;FE3;3EST;1.0247404474;1194.0604;3.6271;26.965585653;725;11.2;3.1484533606;9.9127585637
7601902701;29;1;10.3;11.6;5;FE3;3EST;0.5761140614;1194.0604;3.6271;18.828193091;750;10.3;2.4248027257;5.8796682587
7601902701;29;2;13.8;15.9;5;FE3;3EST;0.679274621;1194.0604;3.6271;25.122275798;775;14.6;2.6946271808;7.2610156433
7601902701;29;3;16.5;16.9;5;FE3;3EST;0.7582160261;1194.0604;3.6271;26.965585653;725;15.6;2.8622008809;8.1921938828
7601902701;29;4;20.4;16.7;5;FE3;3EST;1.0588360851;1194.0604;3.6271;28.424796535;975;15.4;3.063390922;9.3843639412
7601902901;15;1;10.1;13.1;2;FE3;3EST;0.5923254329;1349.9793;3.4649;18.839345745;825;11.8;2.4069451083;5.7933847545
7601902901;15;2;15.1;17.3;2;FE3;3EST;0.6921241186;1349.9793;3.4649;21.49530708;575;16;2.778819272;7.7218365464
7601902901;15;3;16.4;18.6;2;FE3;3EST;0.708016149;1349.9793;3.4649;23.176824913;550;17.3;2.8564702062;8.159422039
7601902901;15;4;18.1;18.6;2;FE3;3EST;0.776199126;1349.9793;3.4649;21.353581981;500;17.3;2.9496883351;8.7006612739
7601902901;21;1;14.6;14;2;FE3;3EST;0.856232804;1349.9793;3.4649;18.839345745;825;12.7;2.7472709143;7.5474974763
7601902901;21;2;21.5;16.8;2;FE3;3EST;0.9854747383;1349.9793;3.4649;21.49530708;575;15.5;3.1135153092;9.6939775807
7601902901;21;3;23.7;17.5;2;FE3;3EST;1.0231696787;1349.9793;3.4649;23.176824913;550;16.2;3.2068032436;10.283587043
7601902901;21;4;26;17.8;2;FE3;3EST;1.1149821699;1349.9793;3.4649;21.353581981;500;16.5;3.295836866;10.862540647
7601902901;28;1;11.5;13.1;2;FE3;3EST;0.6744299483;1349.9793;3.4649;18.839345745;825;11.8;2.5257286443;6.3793051847
7601902901;28;2;13.7;13.7;2;FE3;3EST;0.6279536705;1349.9793;3.4649;21.49530708;575;12.4;2.6878474938;7.2245241498
7601902901;44;3;10.1;14.1;2;FE3;3EST;0.4360343356;1349.9793;3.4649;23.176824913;550;12.8;2.4069451083;5.7933847545
7601902901;44;4;11.5;13.5;2;FE3;3EST;0.4931651905;1349.9793;3.4649;21.353581981;500;12.2;2.5257286443;6.3793051847
7601902901;8;1;10.7;14.6;2;FE3;3EST;0.6275130824;1349.9793;3.4649;18.839345745;825;13.3;2.4595888418;6.0495772707
7601902901;8;2;14;18.1;2;FE3;3EST;0.6417044808;1349.9793;3.4649;21.49530708;575;16.8;2.7080502011;7.3335358917
7601902901;8;3;14.6;15.7;2;FE3;3EST;0.6303070594;1349.9793;3.4649;23.176824913;550;14.4;2.7472709143;7.5474974763
7601902901;8;4;12.6;15.4;2;FE3;3EST;0.5403375131;1349.9793;3.4649;21.353581981;500;14.1;2.6100697927;6.812464323
7601902902;12;4;34.4;19.7;2;FE3;3EST;1.6214239539;1357.34;3.2475;18.559783269;525;18.4;3.5667118201;12.721433208
7601902902;14;1;21.7;17.1;2;FE3;3EST;1.1632028036;1357.34;3.2475;25.283675121;925;15.8;3.1223649245;9.7491627217
7601902902;14;2;23.5;20.8;2;FE3;3EST;1.0844189692;1357.34;3.2475;28.584664332;775;19.5;3.1986731176;10.231509713
7601902902;14;3;23.8;20.5;2;FE3;3EST;1.1377845512;1357.34;3.2475;24.915048493;725;19.2;3.2108436532;10.309516965
7601902902;21;1;13.9;15.8;2;FE3;3EST;0.7450930401;1357.34;3.2475;25.283675121;925;14.5;2.701361213;7.2973524028
7601902902;21;2;16.3;18.3;2;FE3;3EST;0.7521714552;1357.34;3.2475;28.584664332;775;17;2.8507065015;8.1265275577
7601902902;21;3;17;17.7;2;FE3;3EST;0.8127032508;1357.34;3.2475;24.915048493;725;16.4;2.8903717579;8.3542488988
7601902902;27;4;22.6;20;2;FE3;3EST;1.0652378302;1357.34;3.2475;18.559783269;525;18.7;3.161246712;9.9934807743
7601902902;28;1;9.9;15.2;2;FE3;3EST;0.5306777767;1357.34;3.2475;25.283675121;925;13.9;2.3887627892;5.7061876632
7601902902;29;2;18.8;17.7;2;FE3;3EST;0.8675351754;1357.34;3.2475;28.584664332;775;16.4;2.9856819377;8.9142966331
7601902902;29;3;20;18;2;FE3;3EST;0.9561214716;1357.34;3.2475;24.915048493;725;16.7;3.0445224377;9.2691168738
7601902902;29;4;22.5;21.5;2;FE3;3EST;1.0605243885;1357.34;3.2475;18.559783269;525;20.2;3.1570004212;9.9666516591
7601902902;3;4;25.7;22;2;FE3;3EST;1.2113545237;1357.34;3.2475;18.559783269;525;20.7;3.2846635654;10.789014738
7601902902;35;1;11.6;15.8;2;FE3;3EST;0.6218042637;1357.34;3.2475;25.283675121;925;14.5;2.533696814;6.4196195451
7601902902;37;2;13.1;17.2;2;FE3;3EST;0.6045058935;1357.34;3.2475;28.584664332;775;15.9;2.6461747974;7.0022410583
7601902902;37;3;13.1;17.1;2;FE3;3EST;0.6262595639;1357.34;3.2475;24.915048493;725;15.8;2.6461747974;7.0022410583
7601902902;7;1;13.4;18.3;2;FE3;3EST;0.7182911322;1357.34;3.2475;25.283675121;925;17;2.6672282066;7.114106306
7601902902;8;2;15.2;17.8;2;FE3;3EST;0.7014114184;1357.34;3.2475;28.584664332;775;16.5;2.7850112422;7.7562876194
7601902902;8;3;15.9;16.8;2;FE3;3EST;0.7601165699;1357.34;3.2475;24.915048493;725;15.5;2.8273136219;7.9937023167
7601902902;8;4;17.4;17;2;FE3;3EST;0.8201388604;1357.34;3.2475;18.559783269;525;15.7;2.9123506646;8.4817863937
7601903101;69;4;10.6;14.2;2;MJ1;3EST;0.7839964263;1180.1266;3.4683;20.818117148;1450;12.9;2.4510050981;6.007425991
7601903101;79;4;15.5;15;2;MJ1;3EST;1.1464098686;1180.1266;3.4683;20.818117148;1450;13.7;2.8033603809;7.8588294252
7601903202;10;1;16.8;13.4;2;FE4;4EST;0.9720188975;1416.889;2.862;7.0385027209;300;12.1;2.8791984573;8.2897837565
7601903202;10;2;22.6;15.6;2;FE4;4EST;1.0332200071;1416.889;2.862;11.273075094;300;14.3;3.161246712;9.9934807743
7601903202;10;3;25;19.4;2;FE4;4EST;1.077206732;1416.889;2.862;14.806070922;350;18.1;3.258096538;10.615193051
7601903202;10;4;26.6;19.5;2;FE4;4EST;1.1379512098;1416.889;2.862;16.093004718;375;18.2;3.3178157727;11.007901502
7601903202;20;4;10.9;12.4;2;FE4;4EST;0.4663033153;1416.889;2.862;16.093004718;375;11.1;2.4765384001;6.1332424473
7601903301;5;1;11.9;8.5;2;MS1;4EST;0.6812502844;1396.9404;1.9319;7.7884990621;325;7.2;2.5572273114;6.539411522
7601903301;5;2;17.1;12.8;2;MS1;4EST;0.7888341181;1396.9404;1.9319;11.072150608;300;11.5;2.8959119383;8.3863059542
7601903301;5;3;18.8;12.8;2;MS1;4EST;0.7964642016;1396.9404;1.9319;13.127871396;300;11.5;2.9856819377;8.9142966331
7601903302;1;1;12.1;9.4;5;FE3;4EST;0.494501994;1391.5389;2.1495;9.4049073872;200;8.1;2.5726122302;6.618333687
7601903302;1;2;16.1;14.9;5;FE3;4EST;0.6260658969;1391.5389;2.1495;9.0894914848;175;13.6;2.8390784635;8.060366522
7601903302;1;3;17.8;15;5;FE3;4EST;0.7203718227;1391.5389;2.1495;9.590614783;200;13.7;2.9338568698;8.6075161327
7601903302;11;3;9.6;8.4;5;FE3;4EST;0.3885151404;1391.5389;2.1495;9.590614783;200;7.1;2.3608540011;5.5736316146
7601903302;14;4;14;10;5;FE3;4EST;0.6052211703;1391.5389;2.1495;8.4051937;200;8.7;2.7080502011;7.3335358917
7601903302;4;1;35.7;18;5;FE3;4EST;1.4589852221;1391.5389;2.1495;9.4049073872;200;16.7;3.6027767551;12.980000347
7601903302;4;2;40.4;19.7;5;FE3;4EST;1.5709976543;1391.5389;2.1495;9.0894914848;175;18.4;3.7232808808;13.862820518
7601903302;4;3;41.7;21;5;FE3;4EST;1.6876126409;1391.5389;2.1495;9.590614783;200;19.7;3.7541989202;14.094009533
7607900102;9;1;15.3;17.1;2;FE2;3EST;0.9327637719;1048.3578;3.8121;24.829459728;1175;15.8;2.7911651078;7.7906026591
7607900102;9;2;17.8;18.1;2;FE2;3EST;1.0217188502;1048.3578;3.8121;24.433795768;1025;16.8;2.9338568698;8.6075161327
7607900102;9;3;20.6;18.1;2;FE2;3EST;1.1049669348;1048.3578;3.8121;26.615239167;975;16.8;3.0726933147;9.4414442061
7607900102;9;4;24.8;19.2;2;FE2;3EST;1.2319341375;1048.3578;3.8121;30.237220607;950;17.9;3.2503744919;10.564934338
7607900301;11;2;14.6;19.5;2;FE3;3EST;0.7717563017;1197.6087;3.9855;16.162296471;575;18.2;2.7472709143;7.5474974763
7607900301;11;3;19;17.2;2;FE3;3EST;0.9935546964;1197.6087;3.9855;19.387298409;675;15.9;2.9957322736;8.9744118548
7607900301;14;2;25.8;19.1;2;FE3;3EST;1.3637885331;1197.6087;3.9855;16.162296471;575;17.8;3.2884018875;10.813586974
7607900301;21;2;12.8;13.6;2;FE3;3EST;0.6766082645;1197.6087;3.9855;16.162296471;575;12.3;2.6246685922;6.8888852187
7607900301;21;3;17.7;15;2;FE3;3EST;0.9255746382;1197.6087;3.9855;19.387298409;675;13.7;2.9285235239;8.5762500298
7607900301;21;4;23.2;20.3;2;FE3;3EST;1.1048484015;1197.6087;3.9855;18.18108391;525;19;3.1863526332;10.152843103
7607900301;35;3;10.2;11.8;2;FE3;3EST;0.5333819949;1197.6087;3.9855;19.387298409;675;10.5;2.4159137783;5.8366393842
7607900301;35;4;13.8;12.2;2;FE3;3EST;0.6571943078;1197.6087;3.9855;18.18108391;525;10.9;2.6946271808;7.2610156433
7607900301;4;1;14.2;15.5;2;FE3;3EST;0.658863555;1197.6087;3.9855;18.240872345;500;14.2;2.7212954279;7.4054488056
7607900301;4;2;16.7;16.5;2;FE3;3EST;0.8827623451;1197.6087;3.9855;16.162296471;575;15.2;2.8735646396;8.2573737378
7607900301;4;3;19.6;18.7;2;FE3;3EST;1.0249301079;1197.6087;3.9855;19.387298409;675;17.4;3.0252910758;9.1523860933
7607900301;4;4;21.7;20.8;2;FE3;3EST;1.0334142376;1197.6087;3.9855;18.18108391;525;19.5;3.1223649245;9.7491627217
7607900301;8;1;36.4;19.5;2;FE3;3EST;1.6889178451;1197.6087;3.9855;18.240872345;500;18.2;3.6216707044;13.116498691
7607900601;13;2;49.7;17.7;2;FE3;3EST;1.7163267867;1228.0006;3.7277;27.989273619;425;16.4;3.9259259106;15.412894255
7607900601;13;3;51;16.9;2;FE3;3EST;1.6667289681;1228.0006;3.7277;31.252818972;425;15.6;3.9512437186;15.612326924
7607900601;21;4;14;17.3;2;FE3;3EST;0.4514856032;1228.0006;3.7277;28.319749531;375;16;2.7080502011;7.3335358917
7607900602;11;4;13.6;17.7;2;FE3;3EST;0.5534065718;1241.1481;3.5533;29.645521266;625;16.4;2.6810215287;7.1878764374
7607900602;15;1;32.2;20.4;2;FE3;3EST;1.6237345518;1241.1481;3.5533;22.392860101;725;19.1;3.5025498759;12.267855633
7607900602;15;2;32.9;17.7;2;FE3;3EST;1.5003458423;1241.1481;3.5533;29.268510512;775;16.4;3.5234150144;12.414453364
7607900602;15;3;32.9;16.6;2;FE3;3EST;1.4080466639;1241.1481;3.5533;30.015502706;700;15.3;3.5234150144;12.414453364
7607900602;20;1;10.6;12.8;2;FE3;3EST;0.5345213121;1241.1481;3.5533;22.392860101;725;11.5;2.4510050981;6.007425991
7607900602;20;2;13.5;14;2;FE3;3EST;0.6156434307;1241.1481;3.5533;29.268510512;775;12.7;2.6741486494;7.1510709992
7607900602;20;3;14.3;16.2;2;FE3;3EST;0.6120081244;1241.1481;3.5533;30.015502706;700;14.9;2.7278528284;7.4411810534
7607900602;20;4;16.4;15.9;2;FE3;3EST;0.667343219;1241.1481;3.5533;29.645521266;625;14.6;2.8564702062;8.159422039
7607900602;23;4;28.7;16.9;2;FE3;3EST;1.1678506332;1241.1481;3.5533;29.645521266;625;15.6;3.3911470458;11.499878286
7607900602;26;1;27.9;20.1;2;FE3;3EST;1.4069004347;1241.1481;3.5533;22.392860101;725;18.8;3.3638415951;11.315430277
7607900602;26;2;32.3;17.2;2;FE3;3EST;1.472983912;1241.1481;3.5533;29.268510512;775;15.9;3.505557397;12.288932664
7607900602;26;3;33.9;16.9;2;FE3;3EST;1.4508444348;1241.1481;3.5533;30.015502706;700;15.6;3.5524868292;12.620162672
7607900602;5;1;23.7;18.3;2;FE3;3EST;1.1951089714;1241.1481;3.5533;22.392860101;725;17;3.2068032436;10.283587043
7607900602;5;2;25.8;17;2;FE3;3EST;1.1765630009;1241.1481;3.5533;29.268510512;775;15.7;3.2884018875;10.813586974
7607900602;5;3;25.8;17.5;2;FE3;3EST;1.1041824902;1241.1481;3.5533;30.015502706;700;16.2;3.2884018875;10.813586974
7607901302;12;1;43.4;19.2;0;FE3;3EST;1.6632726482;1195.9007;2.676;22.726438336;425;17.9;3.7932394694;14.388665673
7607901302;12;2;46.5;19.7;0;FE3;3EST;1.7061779063;1195.9007;2.676;20.418094229;350;18.4;3.860729711;14.905233902
7607901302;13;2;53;21.1;0;FE3;3EST;1.9446758932;1195.9007;2.676;20.418094229;350;19.8;3.9889840466;15.911993724
7607901302;15;1;12.7;15.2;0;FE3;3EST;0.486718033;1195.9007;2.676;22.726438336;425;13.9;2.6173958328;6.8507609457
7607901302;15;2;14;13.7;0;FE3;3EST;0.5136879718;1195.9007;2.676;20.418094229;350;12.4;2.7080502011;7.3335358917
7607901302;16;2;21.5;16.7;0;FE3;3EST;0.7888779567;1195.9007;2.676;20.418094229;350;15.4;3.1135153092;9.6939775807
7607901302;4;1;29.4;18.9;0;FE3;3EST;1.1267330842;1195.9007;2.676;22.726438336;425;17.6;3.4144426084;11.658418326
7607901302;4;2;38;18.5;0;FE3;3EST;1.3942959234;1195.9007;2.676;20.418094229;350;17.2;3.6635616461;13.421683935
7607901401;11;2;16.8;17.9;2;FE3;3EST;1.2252930852;1157.0198;3.34;2.214724646;150;16.6;2.8791984573;8.2897837565
7607901401;12;1;15.5;16.8;2;FE3;3EST;0.7928904515;1157.0198;3.34;13.506394041;450;15.5;2.8033603809;7.8588294252
7607901401;15;1;16.1;16.8;2;FE3;3EST;0.8235829851;1157.0198;3.34;13.506394041;450;15.5;2.8390784635;8.060366522
7607901401;16;2;14.2;16.5;2;FE3;3EST;1.0356643934;1157.0198;3.34;2.214724646;150;15.2;2.7212954279;7.4054488056
7607901401;16;3;20.3;18.5;2;FE3;3EST;1.3256864582;1157.0198;3.34;1.8416212485;100;17.2;3.0587070727;9.3556889567
7607901401;20;3;11;11.5;2;FE3;3EST;0.718352268;1157.0198;3.34;1.8416212485;100;10.2;2.4849066498;6.1747610582
7607901401;3;1;12.8;17.1;2;FE3;3EST;0.6547740502;1157.0198;3.34;13.506394041;450;15.8;2.6246685922;6.8888852187
7607901401;4;2;10.6;12.1;2;FE3;3EST;0.7731015895;1157.0198;3.34;2.214724646;150;10.8;2.4510050981;6.007425991
7607901401;4;3;12.2;12.2;2;FE3;3EST;0.7967179699;1157.0198;3.34;1.8416212485;100;10.9;2.5802168296;6.6575188877
7607901401;6;1;16.2;18;2;FE3;3EST;0.8286984073;1157.0198;3.34;13.506394041;450;16.7;2.8449093838;8.0935094021
7607901601;13;2;26.9;18.8;2;FE3;3EST;1.0884901232;1201.7323;3.1978;21.585294074;450;17.5;3.3286266888;11.079755634
7607901601;13;3;28.7;21.1;2;FE3;3EST;1.132141904;1201.7323;3.1978;23.974278938;475;19.8;3.3911470458;11.499878286
7607901601;13;4;31.7;24;2;FE3;3EST;1.1802326093;1201.7323;3.1978;29.746268215;525;22.7;3.4873750779;12.161784934
7607901601;2;4;15.9;15;2;FE3;3EST;0.5919778703;1201.7323;3.1978;29.746268215;525;13.7;2.8273136219;7.9937023167
7607901601;3;1;10.1;13.7;2;FE3;3EST;0.4304879936;1201.7323;3.1978;18.373820619;425;12.4;2.4069451083;5.7933847545
7607901601;3;2;14.6;17.3;2;FE3;3EST;0.590779026;1201.7323;3.1978;21.585294074;450;16;2.7472709143;7.5474974763
7607901601;3;3;16;17.9;2;FE3;3EST;0.6311592496;1201.7323;3.1978;23.974278938;475;16.6;2.8332133441;8.0270978529
7607901601;3;4;18.8;20.9;2;FE3;3EST;0.6999486768;1201.7323;3.1978;29.746268215;525;19.6;2.9856819377;8.9142966331
7607901801;11;2;12.8;13.4;2;FE3;3EST;0.7801336031;1261.0768;2.771;3.7000696526;175;12.1;2.6246685922;6.8888852187
7607901801;11;3;17.8;13.6;2;FE3;3EST;0.8790726408;1261.0768;2.771;6.4403631146;200;12.3;2.9338568698;8.6075161327
7607901801;12;2;14.7;13;2;FE3;3EST;0.8959346848;1261.0768;2.771;3.7000696526;175;11.7;2.7536607124;7.5826473188
7607901801;12;3;20.3;14.7;2;FE3;3EST;1.0025378993;1261.0768;2.771;6.4403631146;200;13.4;3.0587070727;9.3556889567
7607901801;12;4;27.9;15.9;2;FE3;3EST;1.6224083881;1261.0768;2.771;11.613093594;500;14.6;3.3638415951;11.315430277
7607901801;13;3;15.9;12.3;2;FE3;3EST;0.7852390443;1261.0768;2.771;6.4403631146;200;11;2.8273136219;7.9937023167
7607901801;13;4;23.6;13.9;2;FE3;3EST;1.3723597835;1261.0768;2.771;11.613093594;500;12.6;3.2027464429;10.257584778
7607901801;2;1;13.2;11.6;2;FE3;3EST;0.5960500934;1261.0768;2.771;9.6296883416;250;10.3;2.6532419646;7.0396929228
7607901801;2;2;19.4;13.2;2;FE3;3EST;1.1823899921;1261.0768;2.771;3.7000696526;175;11.9;3.0155349009;9.0934507382
7607901801;2;3;23.8;15.6;2;FE3;3EST;1.1753892613;1261.0768;2.771;6.4403631146;200;14.3;3.2108436532;10.309516965
7607901801;23;4;9.2;11;2;FE3;3EST;0.5349877122;1261.0768;2.771;11.613093594;500;9.7;2.3223877203;5.3934847234
7607901801;3;1;18.8;12.8;2;FE3;3EST;0.84891983;1261.0768;2.771;9.6296883416;250;11.5;2.9856819377;8.9142966331
7607901801;3;2;24.9;17;2;FE3;3EST;1.5176036497;1261.0768;2.771;3.7000696526;175;15.7;3.2542429687;10.590097299
7607901801;9;1;10.5;9.4;2;FE3;3EST;0.4741307561;1261.0768;2.771;9.6296883416;250;8.1;2.4423470354;5.9650590412
7607901801;9;2;15.5;14.6;2;FE3;3EST;0.944693035;1261.0768;2.771;3.7000696526;175;13.3;2.8033603809;7.8588294252
7607901801;9;3;18.1;14.9;2;FE3;3EST;0.8938884718;1261.0768;2.771;6.4403631146;200;13.6;2.9496883351;8.7006612739
7607902101;12;1;9.1;9.8;2;MJ1;3EST;0.4467856825;1203.4016;2.6131;16.29086615;500;8.5;2.3125354238;5.3478200865
7607902101;12;2;11.6;11.3;2;MJ1;3EST;0.50436716;1203.4016;2.6131;18.694969928;450;10;2.533696814;6.4196195451
7607902101;12;3;12.2;14.4;2;MJ1;3EST;0.5298226063;1203.4016;2.6131;19.780723984;475;13.1;2.5802168296;6.6575188877
7607902102;10;1;29.5;16.5;2;FE3;3EST;1.1454616384;1204.9585;2.6186;19.5345802;375;15.2;3.4177266836;11.680855684
7607902102;10;2;31.9;19.2;2;FE3;3EST;1.1667575781;1204.9585;2.6186;22.016143872;375;17.9;3.4934726578;12.204351211
7607902102;10;3;33.1;19.3;2;FE3;3EST;1.203185999;1204.9585;2.6186;23.776083711;400;18;3.5292973843;12.455940027
7607902102;11;2;28.7;16.6;2;FE3;3EST;1.0497160655;1204.9585;2.6186;22.016143872;375;15.3;3.3911470458;11.499878286
7607902102;11;3;29;18.9;2;FE3;3EST;1.0541508752;1204.9585;2.6186;23.776083711;400;17.6;3.4011973817;11.568143629
7607902301;10;2;21.5;16.3;2;MS1;4EST;0.8475624586;1401.4619;1.8976;16.425051426;325;15;3.1135153092;9.6939775807
7607902301;10;3;22.1;15.2;2;MS1;4EST;1.0864546619;1401.4619;1.8976;14.623917453;450;13.9;3.1398326175;9.8585488661
7607902301;10;4;23.3;14.5;2;MS1;4EST;1.0730436163;1401.4619;1.8976;18.515565353;500;13.2;3.1904763503;10.179139342
7607902301;12;1;17;15.5;2;MS1;4EST;0.4761314066;1401.4619;1.8976;40.049219498;400;14.2;2.8903717579;8.3542488988
7607902301;12;2;20.1;15.5;2;MS1;4EST;0.792372345;1401.4619;1.8976;16.425051426;325;14.2;3.0492730405;9.2980660754
7607902301;12;3;21.9;15;2;MS1;4EST;1.076622493;1401.4619;1.8976;14.623917453;450;13.7;3.1311369106;9.8040183527
7607902301;12;4;25.1;16.9;2;MS1;4EST;1.1559396897;1401.4619;1.8976;18.515565353;500;15.6;3.2619353143;10.640221995
7607902301;6;1;9.7;12.5;2;MS1;4EST;0.2716749791;1401.4619;1.8976;40.049219498;400;11.2;2.3702437415;5.618055394
7607902301;8;2;17.8;13.9;2;MS1;4EST;0.7017028727;1401.4619;1.8976;16.425051426;325;12.6;2.9338568698;8.6075161327
7607902301;8;3;20.2;13.5;2;MS1;4EST;0.9930490575;1401.4619;1.8976;14.623917453;450;12.2;3.0540011817;9.3269232177
7607902301;9;1;36.2;17.7;2;MS1;4EST;1.0138798187;1401.4619;1.8976;40.049219498;400;16.4;3.6163087613;13.077689057
7607902401;12;2;14.2;11.2;5;MJ1;4OUEST;0.8164497933;1228.2787;2.7692;8.9092033364;375;9.9;2.7212954279;7.4054488056
7607902401;12;3;18.9;13.2;5;MJ1;4OUEST;1.0300329275;1228.2787;2.7692;12.560440858;475;11.9;2.9907197317;8.9444045138
7607902401;4;1;9.5;11.3;5;MJ1;4OUEST;0.4433957306;1228.2787;2.7692;8.1121616452;225;10;2.3513752572;5.5289656
7607902401;4;2;15.9;13.6;5;MJ1;4OUEST;0.9141937826;1228.2787;2.7692;8.9092033364;375;12.3;2.8273136219;7.9937023167
7607902401;4;3;18.8;14.2;5;MJ1;4OUEST;1.0245830178;1228.2787;2.7692;12.560440858;475;12.9;2.9856819377;8.9142966331
7607902401;4;4;21.5;15.9;5;MJ1;4OUEST;1.0944771468;1228.2787;2.7692;18.94233108;625;14.6;3.1135153092;9.6939775807
7607902401;9;1;10.4;11.3;5;MJ1;4OUEST;0.4854016419;1228.2787;2.7692;8.1121616452;225;10;2.4336133554;5.9224739636
7607902401;9;2;15.9;13;5;MJ1;4OUEST;0.9141937826;1228.2787;2.7692;8.9092033364;375;11.7;2.8273136219;7.9937023167
7607902401;9;3;18.5;15.1;5;MJ1;4OUEST;1.0082332888;1228.2787;2.7692;12.560440858;475;13.8;2.9704144656;8.8233620973
7607902401;9;4;22;16.6;5;MJ1;4OUEST;1.1199301037;1228.2787;2.7692;18.94233108;625;15.3;3.1354942159;9.8313239781
7607902701;15;1;10.3;9.1;2;FE3;4OUEST;0.4605491585;1037.5594;1.7401;17.677663322;450;7.8;2.4248027257;5.8796682587
7607902701;15;2;13.5;14;2;FE3;4OUEST;0.5130412526;1037.5594;1.7401;23.112225914;425;12.7;2.6741486494;7.1510709992
7607902701;19;3;18.9;14.2;2;FE3;4OUEST;0.8320656144;1037.5594;1.7401;10.130674195;250;12.9;2.9907197317;8.9444045138
7607902701;21;3;10.1;9.8;2;FE3;4OUEST;0.4446488204;1037.5594;1.7401;10.130674195;250;8.5;2.4069451083;5.7933847545
7607902701;21;4;18.3;13.2;2;FE3;4OUEST;0.9786272464;1037.5594;1.7401;18.537929565;675;11.9;2.9601050959;8.7622221788
7607902701;22;3;11.1;7.8;2;FE3;4OUEST;0.4886734561;1037.5594;1.7401;10.130674195;250;6.5;2.4932054526;6.2160734289
7607902701;22;4;19.5;12.1;2;FE3;4OUEST;1.0427995248;1037.5594;1.7401;18.537929565;675;10.8;3.0204248861;9.1229664928
7607902701;24;4;10.5;12.6;2;FE3;4OUEST;0.5615074364;1037.5594;1.7401;18.537929565;675;11.3;2.4423470354;5.9650590412
7607902701;3;1;9.8;7;2;FE3;4OUEST;0.4381924032;1037.5594;1.7401;17.677663322;450;5.7;2.3795461341;5.6622398045
7607902701;38;4;9.7;10.5;2;FE3;4OUEST;0.5187259175;1037.5594;1.7401;18.537929565;675;9.2;2.3702437415;5.618055394
